K562,ESRRA,Paired,https://www.encodeproject.org/files/ENCFF132LVW/@@download/ENCFF132LVW.bam,https://www.encodeproject.org/files/ENCFF619KMH/@@download/ENCFF619KMH.bed.gz
GM12878,E4F1,Paired,https://www.encodeproject.org/files/ENCFF805VTA/@@download/ENCFF805VTA.bam,https://www.encodeproject.org/files/ENCFF054XUN/@@download/ENCFF054XUN.bed.gz
K562,LEF1,Paired,https://www.encodeproject.org/files/ENCFF120BVV/@@download/ENCFF120BVV.bam,https://www.encodeproject.org/files/ENCFF804WBF/@@download/ENCFF804WBF.bed.gz
K562,LEF1,Paired,https://www.encodeproject.org/files/ENCFF246TXB/@@download/ENCFF246TXB.bam,https://www.encodeproject.org/files/ENCFF804WBF/@@download/ENCFF804WBF.bed.gz
K562,TRIM28,Paired,https://www.encodeproject.org/files/ENCFF506BXT/@@download/ENCFF506BXT.bam,https://www.encodeproject.org/files/ENCFF774YSI/@@download/ENCFF774YSI.bed.gz
K562,YBX1,Paired,https://www.encodeproject.org/files/ENCFF046DDP/@@download/ENCFF046DDP.bam,https://www.encodeproject.org/files/ENCFF669CKL/@@download/ENCFF669CKL.bed.gz
K562,ZSCAN29,Paired,https://www.encodeproject.org/files/ENCFF875AHR/@@download/ENCFF875AHR.bam,https://www.encodeproject.org/files/ENCFF483NEI/@@download/ENCFF483NEI.bed.gz
K562,ZSCAN29,Paired,https://www.encodeproject.org/files/ENCFF607JKX/@@download/ENCFF607JKX.bam,https://www.encodeproject.org/files/ENCFF483NEI/@@download/ENCFF483NEI.bed.gz
K562,ZNF830,Paired,https://www.encodeproject.org/files/ENCFF481NOZ/@@download/ENCFF481NOZ.bam,https://www.encodeproject.org/files/ENCFF184LWN/@@download/ENCFF184LWN.bed.gz
K562,ZNF830,Paired,https://www.encodeproject.org/files/ENCFF929DJW/@@download/ENCFF929DJW.bam,https://www.encodeproject.org/files/ENCFF184LWN/@@download/ENCFF184LWN.bed.gz
K562,ZNF407,Paired,https://www.encodeproject.org/files/ENCFF122RDI/@@download/ENCFF122RDI.bam,https://www.encodeproject.org/files/ENCFF858SYW/@@download/ENCFF858SYW.bed.gz
K562,ZNF407,Paired,https://www.encodeproject.org/files/ENCFF188WFI/@@download/ENCFF188WFI.bam,https://www.encodeproject.org/files/ENCFF858SYW/@@download/ENCFF858SYW.bed.gz
K562,ZBTB40,Paired,https://www.encodeproject.org/files/ENCFF893OYD/@@download/ENCFF893OYD.bam,https://www.encodeproject.org/files/ENCFF707CDO/@@download/ENCFF707CDO.bed.gz
K562,RB1,Paired,https://www.encodeproject.org/files/ENCFF692TUA/@@download/ENCFF692TUA.bam,https://www.encodeproject.org/files/ENCFF634SVO/@@download/ENCFF634SVO.bed.gz
K562,SMARCC2,Paired,https://www.encodeproject.org/files/ENCFF501IXT/@@download/ENCFF501IXT.bam,https://www.encodeproject.org/files/ENCFF036DTR/@@download/ENCFF036DTR.bed.gz
K562,HDAC3,Paired,https://www.encodeproject.org/files/ENCFF370NZS/@@download/ENCFF370NZS.bam,https://www.encodeproject.org/files/ENCFF275SGC/@@download/ENCFF275SGC.bed.gz
K562,ZNF639,Paired,https://www.encodeproject.org/files/ENCFF901FMU/@@download/ENCFF901FMU.bam,https://www.encodeproject.org/files/ENCFF225XFM/@@download/ENCFF225XFM.bed.gz
K562,ZNF639,Paired,https://www.encodeproject.org/files/ENCFF051DWX/@@download/ENCFF051DWX.bam,https://www.encodeproject.org/files/ENCFF225XFM/@@download/ENCFF225XFM.bed.gz
GM12878,YBX1,Paired,https://www.encodeproject.org/files/ENCFF644ETK/@@download/ENCFF644ETK.bam,https://www.encodeproject.org/files/ENCFF019TVN/@@download/ENCFF019TVN.bed.gz
GM12878,DPF2,Paired,https://www.encodeproject.org/files/ENCFF297GLO/@@download/ENCFF297GLO.bam,https://www.encodeproject.org/files/ENCFF150YMV/@@download/ENCFF150YMV.bed.gz
K562,KDM1A,Paired,https://www.encodeproject.org/files/ENCFF844OKB/@@download/ENCFF844OKB.bam,https://www.encodeproject.org/files/ENCFF797FYJ/@@download/ENCFF797FYJ.bed.gz
K562,KDM1A,Paired,https://www.encodeproject.org/files/ENCFF636WSC/@@download/ENCFF636WSC.bam,https://www.encodeproject.org/files/ENCFF797FYJ/@@download/ENCFF797FYJ.bed.gz
GM12878,BHLHE40,Paired,https://www.encodeproject.org/files/ENCFF510KSK/@@download/ENCFF510KSK.bam,https://www.encodeproject.org/files/ENCFF884ZYH/@@download/ENCFF884ZYH.bed.gz
K562,RLF,Paired,https://www.encodeproject.org/files/ENCFF960MHY/@@download/ENCFF960MHY.bam,https://www.encodeproject.org/files/ENCFF563QBT/@@download/ENCFF563QBT.bed.gz
K562,FOXM1,Paired,https://www.encodeproject.org/files/ENCFF357QBO/@@download/ENCFF357QBO.bam,https://www.encodeproject.org/files/ENCFF847FHY/@@download/ENCFF847FHY.bed.gz
K562,TRIP13,Paired,https://www.encodeproject.org/files/ENCFF744NMO/@@download/ENCFF744NMO.bam,https://www.encodeproject.org/files/ENCFF372LVB/@@download/ENCFF372LVB.bed.gz
K562,NR2F1,Paired,https://www.encodeproject.org/files/ENCFF188CZN/@@download/ENCFF188CZN.bam,https://www.encodeproject.org/files/ENCFF035WWJ/@@download/ENCFF035WWJ.bed.gz
GM12878,ARNT,Paired,https://www.encodeproject.org/files/ENCFF397TMG/@@download/ENCFF397TMG.bam,https://www.encodeproject.org/files/ENCFF120JZJ/@@download/ENCFF120JZJ.bed.gz
K562,ZNF318,Paired,https://www.encodeproject.org/files/ENCFF497PYQ/@@download/ENCFF497PYQ.bam,https://www.encodeproject.org/files/ENCFF688JRI/@@download/ENCFF688JRI.bed.gz
K562,ZNF318,Paired,https://www.encodeproject.org/files/ENCFF343WUW/@@download/ENCFF343WUW.bam,https://www.encodeproject.org/files/ENCFF688JRI/@@download/ENCFF688JRI.bed.gz
GM12878,TBX21,Paired,https://www.encodeproject.org/files/ENCFF838KAW/@@download/ENCFF838KAW.bam,https://www.encodeproject.org/files/ENCFF096FPV/@@download/ENCFF096FPV.bed.gz
K562,ARHGAP35,Paired,https://www.encodeproject.org/files/ENCFF879SVY/@@download/ENCFF879SVY.bam,https://www.encodeproject.org/files/ENCFF113AKA/@@download/ENCFF113AKA.bed.gz
GM12878,ZNF687,Paired,https://www.encodeproject.org/files/ENCFF808DKU/@@download/ENCFF808DKU.bam,https://www.encodeproject.org/files/ENCFF665KNY/@@download/ENCFF665KNY.bed.gz
GM12878,ZNF622,Paired,https://www.encodeproject.org/files/ENCFF474JIF/@@download/ENCFF474JIF.bam,https://www.encodeproject.org/files/ENCFF222SAV/@@download/ENCFF222SAV.bed.gz
K562,BCLAF1,Paired,https://www.encodeproject.org/files/ENCFF633AHF/@@download/ENCFF633AHF.bam,https://www.encodeproject.org/files/ENCFF002NNQ/@@download/ENCFF002NNQ.bed.gz
K562,BCLAF1,Paired,https://www.encodeproject.org/files/ENCFF847OPX/@@download/ENCFF847OPX.bam,https://www.encodeproject.org/files/ENCFF002NNQ/@@download/ENCFF002NNQ.bed.gz
K562,CBX8,Paired,https://www.encodeproject.org/files/ENCFF433RFL/@@download/ENCFF433RFL.bam,https://www.encodeproject.org/files/ENCFF259GGN/@@download/ENCFF259GGN.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF886RND/@@download/ENCFF886RND.bam,https://www.encodeproject.org/files/ENCFF541RTC/@@download/ENCFF541RTC.bed.gz
K562,SMARCA4,Paired,https://www.encodeproject.org/files/ENCFF872XMB/@@download/ENCFF872XMB.bam,https://www.encodeproject.org/files/ENCFF541RTC/@@download/ENCFF541RTC.bed.gz
K562,CREB3L1,Paired,https://www.encodeproject.org/files/ENCFF355XUF/@@download/ENCFF355XUF.bam,https://www.encodeproject.org/files/ENCFF695WCL/@@download/ENCFF695WCL.bed.gz
K562,EGR1,Paired,https://www.encodeproject.org/files/ENCFF843QAX/@@download/ENCFF843QAX.bam,https://www.encodeproject.org/files/ENCFF255VCC/@@download/ENCFF255VCC.bed.gz
K562,EGR1,Paired,https://www.encodeproject.org/files/ENCFF199LSN/@@download/ENCFF199LSN.bam,https://www.encodeproject.org/files/ENCFF255VCC/@@download/ENCFF255VCC.bed.gz
K562,NCOA4,Paired,https://www.encodeproject.org/files/ENCFF721BQE/@@download/ENCFF721BQE.bam,https://www.encodeproject.org/files/ENCFF605EKW/@@download/ENCFF605EKW.bed.gz
K562,ESRRA,Paired,https://www.encodeproject.org/files/ENCFF580KTO/@@download/ENCFF580KTO.bam,https://www.encodeproject.org/files/ENCFF406YGF/@@download/ENCFF406YGF.bed.gz
K562,ARID2,Paired,https://www.encodeproject.org/files/ENCFF937PDQ/@@download/ENCFF937PDQ.bam,https://www.encodeproject.org/files/ENCFF576BTO/@@download/ENCFF576BTO.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF408DMA/@@download/ENCFF408DMA.bam,https://www.encodeproject.org/files/ENCFF295KFV/@@download/ENCFF295KFV.bed.gz
K562,ZEB2,Paired,https://www.encodeproject.org/files/ENCFF251WCF/@@download/ENCFF251WCF.bam,https://www.encodeproject.org/files/ENCFF295KFV/@@download/ENCFF295KFV.bed.gz
